layer,strip,end,adc_fit_k,adc_fit_m,tot_fit_k,tot_fit_m
13,0,0,2.210434851076129,577.3056844880879,0.3263393300732639,36.491544758864
13,0,1,2.2115454994916606,637.727206498738,0.3261172506511272,41.39782930305033
13,1,0,2.2156820846544436,601.8297257101483,0.3246300170255837,42.77083666752552
13,1,1,2.2087123133155915,598.3187670874197,0.3243078307770783,43.380028752243724
13,2,0,2.2088548936827146,609.2303084116631,0.3258135933033664,39.79942038637228
13,2,1,2.2094864434341077,605.5353803066827,0.3248492435457993,42.82161076432583
13,3,0,2.2092633642256647,680.7613855633393,0.3253702861695722,46.769950073951456
13,3,1,2.2106543172291233,633.2586155959646,0.32599543565315203,40.877629777502214
13,4,0,2.2056684629209746,608.7085737212665,0.3259540278763113,39.898571733680186
13,4,1,2.209607020364893,640.491332315995,0.3250385293783921,44.30974220899402
13,5,0,2.2080806009161495,656.6115505049464,0.3253365274710376,45.08847165625075
13,5,1,2.21121101417176,650.3357749116311,0.3260561166428398,42.67751030561538
13,6,0,2.2079022606487215,606.2643065243911,0.32607408799554893,39.61187913038513
13,6,1,2.2095553126971264,601.028272299591,0.32556103158852606,40.560404524617525
13,7,0,2.2091193806916087,662.5323060283645,0.32667717648481487,42.248050329882105
13,7,1,2.20870855787167,662.9949732577497,0.32603310221773923,43.588930501134946
13,8,0,2.2092414121500012,639.9310650059034,0.3246377962406651,45.48892164578841
13,8,1,2.2099805968428448,675.8230876771781,0.325064892422488,46.7986260336301
13,9,0,2.2082978615688136,607.3087391097457,0.32605648341006094,39.03352022503151
13,9,1,2.207591759407991,655.4508093129226,0.32577646579185465,43.83971339054104
13,10,0,2.2098876001764216,565.7618446892577,0.32653249228723175,35.39539188604032
13,10,1,2.2170609063367377,595.6241282829175,0.3259556285932274,38.703442752556164
13,11,0,2.2156836103808293,593.5413560447248,0.32691339296108873,36.663188049451435
13,11,1,2.218338440379184,682.7909134584805,0.3255007455237767,45.5530209430069
14,0,0,2.211415784435545,599.1495189991053,0.32699010278478735,37.19638829893865
14,0,1,2.2126084419315486,686.921123988329,0.3261357560903892,45.001341344762785
14,1,0,2.214643593554092,605.2513931905934,0.32477068795276315,43.33594609890032
14,1,1,2.211362233842639,641.2877605719327,0.32604487449813924,42.74669474964601
14,2,0,2.2076885040999286,604.2163741465658,0.325863868698158,39.384099287543
14,2,1,2.2052189757725706,584.8831648665439,0.3247242206100667,42.03109694536078
14,3,0,2.208964444088707,630.7055239238234,0.32613528474746556,41.116682529525235
14,3,1,2.204710996947035,604.317209963329,0.32592660619092334,39.39039579206332
14,4,0,2.206771444813448,664.0802641110599,0.32906538840520944,38.04236019271768
14,4,1,2.2103099870738063,642.0386521262927,0.32663230830330475,42.73615489878413
14,5,0,2.2055053757159397,581.837475195031,0.32636830200397016,37.01339511324808
14,5,1,2.2069531531495232,654.3839546466572,0.32579668428033914,43.19417027299123
14,6,0,2.2105558276507074,601.5566285924746,0.32663001280831994,37.6459516915641
14,6,1,2.209694385435911,664.574157837383,0.3265112944579954,41.995902269997096
14,7,0,2.210113835748148,641.6684480547069,0.32618375766449276,42.44747018222017
14,7,1,2.2094723667974456,677.1574695134357,0.3258461276862861,45.09605265518257
