layer,strip,end,adc_fit_k,adc_fit_m,tot_fit_k,tot_fit_m
3,7,1,2.3338355350367626,284.07647405462586,0.5667289370183768,-14.47445155997259
4,0,0,2.3366350727132286,282.8372213652671,0.5652807535011519,-5.983717642257154
4,0,1,2.337218942950364,282.5667768216707,0.5651848977573619,-6.159670126166443
4,1,0,2.3323002830276893,286.27843406478945,0.5657851978929936,-6.17690870898144
4,1,1,2.3312222690162554,286.65993784089653,0.565855386703968,-6.249139881308588
4,2,0,2.3354093736454318,283.5524797872859,0.5654708846802339,-5.237741339350185
4,2,1,2.3357523471351045,283.775848232098,0.5651214547524877,-4.540528308741762
4,3,0,2.3358467080443184,283.4987798900172,0.564697200200395,-2.6707995072050643
4,3,1,2.3353744214176304,283.62065046316104,0.5645685663861449,-1.9917388783126224
4,4,0,2.333767691941625,284.36959905195147,0.566493858674993,-11.288055828524785
4,4,1,2.332454478019343,284.6934427832144,0.5664755944389699,-10.848440322122197
4,5,0,2.334902367460354,284.2574128655623,0.5639597568984863,0.9219213017443559
4,5,1,2.336232031339522,283.70594283554533,0.564117488370257,0.46940849707585003
4,6,0,2.3368499273561523,283.03319623346044,0.5646011764456945,-2.838753278026815
4,6,1,2.336475257433379,283.3135807949652,0.5648583368517189,-3.9407908262649176
4,7,0,2.335336597790747,283.1042782246677,0.5657169492623383,-8.917996959629837
4,7,1,2.335448707641528,282.8734204891599,0.5655822427790951,-8.52228598415626
5,0,0,2.3335176573484206,284.02906408991197,0.567404156739444,-20.521583135710554
5,0,1,2.3329463742693037,283.8631665993759,0.5671694729814031,-19.6447943010648
5,1,0,2.3314368506673357,285.01383137428695,0.5632281309365932,-1.4734650595256589
5,1,1,2.3319037753545637,284.893707354039,0.5631927923012107,-1.4060557497205308
5,2,0,2.334221487663019,284.07430305092765,0.5658549509589762,-13.310534143082819
5,2,1,2.3341128013643444,284.2315013524345,0.566222404062281,-14.245185195449203
5,3,0,2.336144931787631,283.08754030983397,0.5662074163520217,-14.168880508722838
5,3,1,2.3353802222577915,283.40382160094356,0.5663363033694998,-14.460943953187458
5,4,0,2.3327653536661805,285.2608547586027,0.5632570408482365,-2.086516858599338
5,4,1,2.3326837971914087,285.25545397122914,0.5633027679604151,-2.474435450911679
5,5,0,2.334191344136975,284.46297107306606,0.5649777224534462,-7.8974465818537665
5,5,1,2.3338644945127913,284.6083861861957,0.5653346347381123,-8.765698486857746
5,6,0,2.3343708425253036,284.8500154670139,0.5664285241679997,-14.696184978409075
5,6,1,2.334453957529063,284.94489633875287,0.5661999690998303,-14.124972906093795
5,7,0,2.337926253037326,282.49405309322185,0.5662638957733539,-15.551286770295208
5,7,1,2.3376085255907317,282.53848578929,0.566277829748793,-16.519298532465047
6,0,0,2.334384210042855,284.04163779279264,0.5689897439986478,-26.98695177291614
6,0,1,2.334846483220805,283.91323043659656,0.5689897207218264,-26.8519968140677
6,1,0,2.333788579372483,283.9409843023056,0.5680241417352265,-23.676876477889454
6,1,1,2.3348628787362307,283.5305733027996,0.5681705005531785,-24.03107938868652
6,2,0,2.335418797409154,282.58905459665914,0.5675682802049392,-19.379673491470644
6,2,1,2.335585207145276,282.45822953446486,0.5673648699521608,-18.802513521404652
6,3,0,2.3338075008002397,284.49865141640174,0.567867433505445,-21.283558879361767
6,3,1,2.3342908158195645,284.3544684176973,0.5678948137859566,-21.440819534125676
6,4,0,2.334723224279618,283.8472441433316,0.5654836167556777,-14.498774423380521
6,4,1,2.3344453872182602,283.9955885451264,0.565271217091655,-13.878392106253585
6,5,0,2.331522376968468,285.48811909034663,0.5665442402965808,-19.51952022522576
6,5,1,2.331223737210022,285.51074808435305,0.5663656749658837,-19.246634857744297
6,6,0,2.3325684201553374,285.1927758530861,0.5635512146048834,-10.715059361043476
6,6,1,2.3332585704147295,285.5948007914911,0.5640546570478311,-12.412246538344194
6,7,0,2.3323104183668266,285.6772828281062,0.5668299373875183,-20.238076389330203
6,7,1,2.3325556601426647,285.4232835841308,0.566773412359665,-19.917623845780252
7,0,0,2.3338313225981024,284.71092747797843,0.567210399223654,-24.124354716217983
7,0,1,2.3338864688190135,284.7583402703216,0.5672059422506333,-24.10798203917798
7,1,0,2.336085086678658,283.2523183913397,0.5672041774842091,-24.079735125588485
7,1,1,2.3361727382252484,283.15533760622355,0.5672230090927391,-24.097544786741018
7,2,0,2.333224244820391,284.2044396639267,0.5638940816473672,-15.490866112506637
7,2,1,2.334099339381824,284.0076262034424,0.5640417907855596,-16.002666443111263
7,3,0,2.333981650055297,284.20661377328463,0.5656733753490858,-20.027359579153273
7,3,1,2.3326445331627896,285.04851077488473,0.5662363749400509,-21.38360045235335
7,4,0,2.3356033200174493,283.0671106094232,0.566704779376909,-22.431158055396374
7,4,1,2.3342068191537857,283.64063277009956,0.566531969439931,-21.788575579690033
7,5,0,2.335747065938516,282.7973039984295,0.5658175248858687,-19.15808680788358
7,5,1,2.335416364682319,283.44896058218774,0.5661647339659304,-20.06764270097808
7,6,0,2.3342773902690266,283.8658761979185,0.5656063552048254,-19.546792128265196
7,6,1,2.3343588773269572,283.78668189170105,0.5654933922566365,-19.32727614259425
7,7,0,2.332348866508854,285.87967601409366,0.5680458175469275,-26.03038727836579
7,7,1,2.3322040481542987,285.9791363215293,0.5679025901495998,-25.683242214839204
8,0,0,2.3285266319962155,287.4645128285284,0.5711202552544736,-32.63002407794474
8,0,1,2.327981829671098,287.64163086411446,0.5712364189270304,-32.93329048934052
8,1,0,2.3347146203566007,282.57493120823773,0.5619599821028488,-13.465465244293682
8,1,1,2.334011632187077,282.8108637433252,0.5681386982164971,-28.119303604960223
8,2,0,2.3339256324674107,283.0905923000548,0.565177458445317,-19.710297773560843
8,2,1,2.3341160806445833,282.89757268256653,0.565593443436602,-20.30922415562889
8,3,0,2.3352265202378133,283.0405801999113,0.5664785403845843,-23.56119013750182
8,3,1,2.334543196424489,283.32507167875303,0.5662624311637818,-22.87715298859178
8,4,0,2.3336169820964936,283.5798443538898,0.564413951009277,-18.224488232822623
8,4,1,2.333754638829434,283.51131368813884,0.5650226351081921,-19.57054345725455
8,5,0,2.333183257885863,283.87873669115015,0.5687014214888864,-28.13585869675326
8,5,1,2.3331742385353267,283.8229442839703,0.5685777472344814,-27.714343006124686
8,6,0,2.33307130892421,284.00336470286396,0.5631256907574471,-16.733526453189576
8,6,1,2.3329449246905094,284.1441050258247,0.5626299197512983,-15.715342712882174
8,7,0,2.3350640858610845,282.59155544157557,0.565583951207758,-22.703303326484185
8,7,1,2.3317828041212776,284.49684877889223,0.5665443790950171,-24.94298415283977
9,0,0,2.333280517805371,283.03772586262374,0.5587159472570713,-8.416777548972755
9,0,1,2.3345924458053644,282.4338281424314,0.5597440394619052,-10.693013935133722
9,1,0,2.3322186887188434,284.349981300094,0.5691903499667876,-30.494753242365036
9,1,1,2.3321603726329476,284.39914113080476,0.569628339106537,-30.99805003850333
9,2,0,2.334978134935228,282.6692628005238,0.5661201705818886,-24.21376488923981
9,2,1,2.3358685510650314,282.26664607022883,0.5660183585728373,-24.171735049148282
9,3,0,2.3345444922508194,282.8097814343194,0.5684575181315086,-28.38284949717059
9,3,1,2.334337306550909,282.9615680924219,0.5663540186211694,-25.285028295947455
9,4,0,2.3321092393853697,284.29076286490044,0.5682194926044762,-28.26201638636229
9,4,1,2.3323907124199077,284.24792068533793,0.5683019150994972,-28.49556705421963
9,5,0,2.3314002718002738,285.17859969027865,0.5640024660973788,-19.72542423777269
9,5,1,2.331624081514865,285.247982021903,0.5640145007758995,-19.672497948170097
9,6,0,2.333908006037247,282.8643544010181,0.5696733024410132,-30.97397318949986
9,6,1,2.3340031051157912,282.9501748601764,0.569600365142909,-30.867732365027596
9,7,0,2.333835667042208,283.1649850835967,0.5680925105677221,-29.72132678586665
9,7,1,2.3340913984526406,283.1593631322661,0.5679596203648597,-29.393708291748066
10,1,0,2.32760006058534,285.46875354009137,0.568927155668011,-30.54358546033768
10,1,1,2.3272281243548223,285.47004151657063,0.5692289568768905,-30.237560708389662
10,2,0,2.326975975297777,286.08244925139445,0.5674859353595133,-28.383073770258367
10,2,1,2.327203117749245,286.01408611554325,0.5674099229592694,-28.510208721153315
10,3,0,2.3294773656251593,284.2813480550003,0.5679224275427959,-29.87421370806774
10,3,1,2.330053432624416,283.93727007783696,0.5681487605401838,-30.1114738839398
10,4,0,2.329976188590021,284.16946071391516,0.5639445811192737,-20.010741265205542
10,4,1,2.3303002760794453,284.1288626000625,0.5643776111595978,-21.133179325350003
10,5,0,2.3310631550930996,283.2887982525039,0.5685196336182952,-29.751334803606905
10,5,1,2.3308870501356695,283.3593152877762,0.5700594760948396,-32.2967359837691
10,6,0,2.331133363592148,283.6219477855089,0.567364156922027,-27.47942989099677
10,6,1,2.3315175432187956,283.50872909512213,0.5670061467343641,-26.957261259433352
10,7,0,2.330465085782666,283.903535021503,0.5622612426370136,-12.556454906772435
10,7,1,2.3317351952937724,283.2355434565025,0.5635506030758578,-14.910112631805422
10,8,0,2.3300698914849964,284.21492103227075,0.5723145125561567,-35.15997373645534
10,8,1,2.3301987588370614,284.26417654794926,0.5714024383034958,-32.97912786833282
10,9,0,2.328750057418362,285.7168143548175,0.5681321129041719,-29.832641901425085
10,9,1,2.328935365321851,285.68589508611274,0.5686978405558543,-30.367254388055358
10,10,0,2.328580812532602,284.62619439371247,0.567002117061254,-26.134981086985793
10,10,1,2.327764381713756,284.96184222833153,0.5666501508933518,-25.669825459237746
11,1,0,2.3295376595775377,283.9425674873316,0.5607480219974305,-16.60099538185008
11,1,1,2.3335281699647434,282.5002941829032,0.5651065155327882,-25.409698505610027
11,2,0,2.326941594177686,285.48359756181253,0.5671775073649321,-27.88320424435677
11,2,1,2.326686013821345,285.57110399145927,0.5676855795761275,-28.816360085642184
11,3,0,2.331289900446177,283.1430727737845,0.5673778489289458,-28.672283732806395
11,3,1,2.331319686737992,283.0643941765327,0.5688599034514041,-31.59616321869983
11,4,0,2.333618822470096,282.51997696873224,0.5675247514905439,-29.49268846046297
11,4,1,2.3337329649373295,282.5362620776036,0.5672610855605504,-28.984977468543732
11,5,0,2.3317667096061916,282.83013095258303,0.5687639057973445,-30.87969631524821
11,5,1,2.3317350543193913,282.89484828513093,0.5670071750819982,-28.89422822488208
11,6,0,2.331883855272404,282.8923061774604,0.5690429307251011,-31.132715502673946
11,6,1,2.3314415738924597,283.13404729619094,0.5709095532672239,-34.010949148076044
11,7,0,2.3297976308744293,284.08751591958026,0.5675782296349828,-28.884445534467876
11,7,1,2.329695830156587,284.19055402236535,0.5684714264250239,-30.930583803140433
11,8,0,2.3311739644052007,283.52087462528925,0.564182935135822,-23.100035603433906
11,8,1,2.3306098686576204,283.7249881894426,0.5651235694694997,-24.528904085606637
11,9,0,2.3303152228361537,283.6008428052362,0.5617976389671756,-19.436138004595673
11,9,1,2.330275642516873,283.5184438189453,0.5641857230332025,-23.327473452593374
11,10,0,2.332451948845179,282.5540610097543,0.5691501883224337,-31.657314692071495
11,10,1,2.3322855161441116,282.61324754751826,0.5693509133248007,-31.200367111873494
12,1,0,2.329448654645414,283.8766374724283,0.5678193771452116,-28.574384452663644
12,1,1,2.328708947206999,283.909654850391,0.5697118241523171,-31.838841541464166
12,2,0,2.3333680851635124,282.7667407533092,0.5741505165020863,-38.280774964000436
12,2,1,2.332712622659034,282.88372147591923,0.5750450915350582,-40.755953664905185
12,3,0,2.330866162384191,283.12601892431553,0.5722291759900053,-36.31846790310389
12,3,1,2.3302232053849443,283.3857604285626,0.5704569588130806,-33.75390070281114
12,4,0,2.333396285778606,282.50423340053385,0.5736146240247637,-37.71920925401937
12,4,1,2.334016338450519,282.34839625080383,0.5742127393367178,-39.51003352613401
12,5,0,2.3310183368291852,283.1768836071262,0.5612645893374049,-14.78189720103287
12,5,1,2.3310313464086807,283.10466769558855,0.5515090701049313,-1.5164877786820083
12,6,0,2.3310844128082198,283.11614384426537,0.5794850912956204,-44.81288574826116
12,6,1,2.331999549212729,282.6843983946693,0.573237278348273,-35.80931355226468
12,7,0,2.3306447369455956,283.00992571782626,0.5729847109768167,-36.912646593020284
12,7,1,2.3294603736151718,283.708494286684,0.5738941910434648,-37.97843896196929
12,8,0,2.3327985750381894,282.60940978403636,0.5661024511385595,-23.011967383088397
12,8,1,2.3322196864683797,282.84472321563925,0.5626094779561127,-17.681434592403424
12,9,0,2.3303379840575174,283.1588461544821,0.564133879422259,-24.03557215080031
12,9,1,2.3307584098865775,283.3619290360499,0.5652181646302548,-25.4684548584334
12,10,0,2.329574041394368,283.5758319280216,0.5690140348517345,-29.592443851694053
12,10,1,2.3297537327381597,283.4217248046145,0.568307221011857,-29.20737880605162
13,4,0,2.3305460699159917,283.3241592028136,0.5655304141973901,-27.301777014238464
13,4,1,2.3310949897821676,282.9563970831119,0.5665561781019199,-28.916179742540933
13,5,0,2.329856432711174,283.45938120307625,0.5683308416464623,-30.57793513853535
13,5,1,2.329937560879102,283.37787193125337,0.5691032329454362,-32.36540019921212
13,7,0,2.329924286351492,283.29651216200256,0.5506538899570949,1.5342011445995758
13,7,1,2.330048935657362,283.4522982169141,0.5509740641151858,1.4116601490231464
