,bins,data,MC
0,0.0,1.0000000000000013,0.999999999999999
1,0.1,0.9947877885331362,0.9988994864269982
2,0.2,0.9910647803425182,0.9977989728539974
3,0.30000000000000004,0.9810126582278496,0.9966984592809967
4,0.4,0.9754281459419225,0.9966984592809967
5,0.5,0.9698436336559955,0.9966984592809967
6,0.6000000000000001,0.9668652271035011,0.9966984592809967
7,0.7000000000000001,0.9627699180938213,0.9963316214233298
8,0.8,0.9583023082650797,0.9963316214233298
9,0.9,0.9556962025316471,0.9963316214233298
10,1.0,0.9530900967982145,0.9963316214233298
11,1.1,0.9493670886075966,0.9963316214233298
12,1.2000000000000002,0.9471332836932257,0.9963316214233298
13,1.3,0.9452717795979166,0.9963316214233298
14,1.4000000000000001,0.9441548771407312,0.9963316214233298
15,1.5,0.9434102755026076,0.9963316214233298
16,1.6,0.9419210722263603,0.9959647835656629
17,1.7000000000000002,0.9415487714072985,0.9959647835656629
18,1.8,0.9404318689501131,0.9959647835656629
19,1.9000000000000001,0.9400595681310513,0.9959647835656629
20,2.0,0.9393149664929277,0.9959647835656629
21,2.1,0.9393149664929277,0.9959647835656629
22,2.2,0.9378257632166804,0.9959647835656629
23,2.3000000000000003,0.9374534623976186,0.9959647835656629
24,2.4000000000000004,0.9370811615785568,0.9959647835656629
25,2.5,0.9370811615785568,0.9959647835656629
26,2.6,0.9370811615785568,0.9959647835656629
27,2.7,0.9370811615785568,0.9959647835656629
28,2.8000000000000003,0.9370811615785568,0.9959647835656629
29,2.9000000000000004,0.9370811615785568,0.9959647835656629
30,3.0,0.9370811615785568,0.9959647835656629
31,3.1,0.9370811615785568,0.9959647835656629
32,3.2,0.936708860759495,0.9959647835656629
33,3.3000000000000003,0.936708860759495,0.9959647835656629
34,3.4000000000000004,0.9363365599404332,0.9959647835656629
35,3.5,0.9359642591213714,0.9959647835656629
36,3.6,0.9359642591213714,0.9959647835656629
37,3.7,0.9359642591213714,0.9959647835656629
38,3.8000000000000003,0.9359642591213714,0.9959647835656629
39,3.9000000000000004,0.9359642591213714,0.9959647835656629
40,4.0,0.9359642591213714,0.9959647835656629
41,4.1000000000000005,0.9359642591213714,0.9959647835656629
42,4.2,0.9359642591213714,0.9959647835656629
43,4.3,0.9355919583023096,0.9959647835656629
44,4.4,0.9355919583023096,0.9959647835656629
45,4.5,0.9355919583023096,0.9959647835656629
46,4.6000000000000005,0.9355919583023096,0.9959647835656629
47,4.7,0.9355919583023096,0.9959647835656629
48,4.800000000000001,0.9355919583023096,0.9959647835656629
49,4.9,0.9355919583023096,0.9959647835656629
50,5.0,0.9355919583023096,0.9959647835656629
51,5.1000000000000005,0.9355919583023096,0.9959647835656629
52,5.2,0.9355919583023096,0.9959647835656629
53,5.300000000000001,0.9355919583023096,0.9959647835656629
54,5.4,0.9355919583023096,0.9959647835656629
55,5.5,0.9355919583023096,0.9959647835656629
56,5.6000000000000005,0.9355919583023096,0.9959647835656629
57,5.7,0.9352196574832478,0.9959647835656629
58,5.800000000000001,0.9352196574832478,0.9959647835656629
59,5.9,0.9352196574832478,0.9959647835656629
