,bins,data,MC
0,0.0,1.000000000000004,1.0
1,0.1,0.9981543734757143,0.9996595165134491
2,0.2,0.9951222727572383,0.9989785495403473
3,0.30000000000000004,0.989980884582431,0.9986380660537963
4,0.4,0.9874761057280378,0.9986380660537963
5,0.5,0.9843780897765514,0.9986380660537963
6,0.6000000000000001,0.9818073956891478,0.9986380660537963
7,0.7000000000000001,0.9804890910289408,0.9986380660537963
8,0.8,0.977325159844444,0.9986380660537963
9,0.9,0.975611363786175,0.9986380660537963
10,1.0,0.9739634829609163,0.9986380660537963
11,1.1,0.9721178564366265,0.9986380660537963
12,1.2000000000000002,0.9707995517764195,0.9986380660537963
13,1.3,0.9705358908443781,0.9986380660537963
14,1.4000000000000001,0.9699426537472849,0.9986380660537963
15,1.5,0.9692175861841711,0.9986380660537963
16,1.6,0.9684266033880469,0.9986380660537963
17,1.7000000000000002,0.9678333662909537,0.9986380660537963
18,1.8,0.9673719596598813,0.9986380660537963
19,1.9000000000000001,0.9666468920967675,0.9986380660537963
20,2.0,0.9663173159317158,0.9986380660537963
21,2.1,0.9662514006987054,0.9986380660537963
22,2.2,0.965789994067633,0.9986380660537963
23,2.3000000000000003,0.9656581636016123,0.9986380660537963
24,2.4000000000000004,0.9653945026695708,0.9986380660537963
25,2.5,0.9651967569705397,0.9986380660537963
26,2.6,0.965064926504519,0.9986380660537963
27,2.7,0.964867180805488,0.9986380660537963
28,2.8000000000000003,0.9647353503394672,0.9986380660537963
29,2.9000000000000004,0.9647353503394672,0.9986380660537963
30,3.0,0.9647353503394672,0.9986380660537963
31,3.1,0.9646035198734465,0.9986380660537963
32,3.2,0.9645376046404361,0.9986380660537963
33,3.3000000000000003,0.9644057741744154,0.9986380660537963
34,3.4000000000000004,0.9642739437083947,0.9986380660537963
35,3.5,0.9642080284753843,0.9986380660537963
36,3.6,0.9640761980093636,0.9986380660537963
37,3.7,0.9640102827763533,0.9986380660537963
38,3.8000000000000003,0.9639443675433429,0.9986380660537963
39,3.9000000000000004,0.9639443675433429,0.9986380660537963
40,4.0,0.9639443675433429,0.9986380660537963
41,4.1000000000000005,0.9638784523103325,0.9986380660537963
42,4.2,0.9638784523103325,0.9986380660537963
43,4.3,0.9637466218443118,0.9986380660537963
44,4.4,0.9637466218443118,0.9986380660537963
45,4.5,0.9637466218443118,0.9986380660537963
46,4.6000000000000005,0.9636807066113015,0.9986380660537963
47,4.7,0.9636147913782911,0.9986380660537963
48,4.800000000000001,0.9636147913782911,0.9986380660537963
49,4.9,0.9635488761452807,0.9986380660537963
50,5.0,0.9633511304462496,0.9986380660537963
51,5.1000000000000005,0.9631533847472186,0.9986380660537963
52,5.2,0.9629556390481875,0.9986380660537963
53,5.300000000000001,0.9629556390481875,0.9986380660537963
54,5.4,0.9629556390481875,0.9986380660537963
55,5.5,0.9627578933491564,0.9986380660537963
56,5.6000000000000005,0.9626260628831357,0.9986380660537963
57,5.7,0.9625601476501253,0.9986380660537963
58,5.800000000000001,0.9624283171841046,0.9986380660537963
59,5.9,0.9623624019510942,0.9986380660537963
60,6.0,0.9622964867180839,0.9986380660537963
61,6.1000000000000005,0.9622964867180839,0.9986380660537963
62,6.2,0.9622305714850735,0.9986380660537963
63,6.300000000000001,0.9622305714850735,0.9986380660537963
64,6.4,0.9621646562520632,0.9986380660537963
65,6.5,0.9620987410190528,0.9986380660537963
66,6.6000000000000005,0.9619009953200217,0.9986380660537963
67,6.7,0.9618350800870114,0.9986380660537963
68,6.800000000000001,0.9617032496209906,0.9986380660537963
69,6.9,0.9616373343879803,0.9986380660537963
