layer,strip,end,adc_fit_k,adc_fit_m,tot_fit_k,tot_fit_m
1,0,0,2.627100561167222,610.4866379051161,0.8139137871187475,15.612548268462639
1,0,1,2.6399058052272335,663.204842858653,0.8158746870114365,8.696326716783185
1,1,0,2.663265291551313,586.8724695732906,0.8247037377174441,-11.524601407416997
1,1,1,2.6676977626347416,591.3990564445577,0.8256588875889088,-13.83003571541
1,2,0,2.667987687411761,570.4701047661434,0.8282175068836123,-18.91834708688498
1,2,1,2.667268376787619,642.864559437404,0.8288391605652383,-22.53817565256177
1,3,0,2.6577733903469203,573.4195216801567,0.8297381309971975,-21.759922554839793
1,3,1,2.6616619223452758,638.7294687751241,0.8295459352971876,-22.893613821609417
1,4,0,2.6566512554366493,646.1307604986863,0.8038869496965714,37.842586851944084
1,4,1,2.655122677996068,592.2633958099007,0.8050653643917588,37.72522099391463
1,5,0,2.667267801160325,617.4360606267145,0.7981776233589349,51.717835484552154
1,5,1,2.662380024215296,577.5812024834545,0.7962909524115972,57.07208581663463
1,6,0,2.6558098637638694,638.6270743457758,0.824327957795986,-10.210345487767693
1,6,1,2.6683141236218564,650.4994053176741,0.8256697708361003,-13.582096624811678
1,7,0,2.659050459373233,547.6178567243584,0.8069337730620119,28.895650224655988
1,7,1,2.663341132121168,657.1487678902366,0.8101241981235516,18.558225066205477
2,0,0,2.6509386393646275,596.5834964674569,0.8243385784633993,-3.5786191775513174
2,0,1,2.6519882411265656,595.5265719898937,0.8244818798778277,-3.7739366739362112
2,1,0,2.6541691225556274,602.9189878480953,0.8234194766031554,-3.6398784961293034
2,1,1,2.6439354645923703,647.3471702438204,0.8252191144038918,-7.567282367761123
2,2,0,2.617938539452743,616.9966381887549,0.8217338211927232,8.467198404767927
2,2,1,2.632679484899559,667.5823869016791,0.8213317478461611,7.493562731614233
2,3,0,2.649100181151578,670.3744528155592,0.8197078161774285,14.648263785983739
2,3,1,2.6484622295372424,675.1750386335257,0.8213622164966314,6.656701306079788
2,4,0,2.659463364561304,584.3591297913463,0.8052023024798158,57.92664993447119
